,epochs,train_loss,test_loss,train_accuracy,test_accuracy
57,58,0.20209470811870806,0.19431164443492893,95.9039190897598,96.71717171717171
58,59,0.2000404036934337,0.1971270161867142,95.62579013906446,97.22222222222221
59,60,0.19992911346977763,0.19796358585357665,95.75221238938053,96.46464646464646
60,61,0.1997061549655852,0.1935598021745682,95.65107458912769,97.22222222222221
61,62,0.19602903014709874,0.18900941967964172,96.30847029077117,96.96969696969697
62,63,0.19428624050511475,0.1861532545089722,96.20733249051833,97.22222222222221
63,64,0.19388731683213867,0.18917303860187532,96.28318584070796,97.22222222222221
64,65,0.19286606298579334,0.19055885493755342,96.53603034134008,96.46464646464646
65,66,0.1907060625211845,0.18758741080760954,96.78887484197219,97.22222222222221
66,67,0.1894239747836706,0.1833006370067597,96.5865992414665,97.72727272727273
67,68,0.19024294305352435,0.18561127841472627,96.76359039190898,97.72727272727273
68,69,0.18869165367176444,0.18630021214485168,96.83944374209861,97.47474747474747
69,70,0.1882695334572946,0.18188113749027252,96.76359039190898,97.72727272727273
70,71,0.18625455031231522,0.1757987457513809,97.0670037926675,97.47474747474747
71,72,0.1842183607119706,0.1819190764427185,97.11757269279393,97.47474747474747
72,73,0.1839026854403558,0.17980840027332304,97.24399494311,97.72727272727273
73,74,0.1850282883932513,0.17779890179634095,97.34513274336283,97.72727272727273
74,75,0.18195404514910704,0.18036773622035981,97.64854614412137,97.72727272727273
75,76,0.18056241897565695,0.18156787037849428,97.85082174462705,97.72727272727273
76,77,0.1803516982303512,0.1767746847867966,97.724399494311,97.97979797979798
77,78,0.17771972499547464,0.17358808815479282,97.64854614412137,97.97979797979798
78,79,0.17800730184441618,0.1727579969167709,97.77496839443742,98.23232323232324
79,80,0.17849060902071598,0.1745116984844208,97.87610619469027,97.72727272727273
80,81,0.17439887546483546,0.1742228025197983,98.10366624525916,98.23232323232324
81,82,0.17490386031568053,0.1743595099449158,98.05309734513274,98.23232323232324
82,83,0.17575246978911657,0.1757949215173721,97.90139064475348,98.23232323232324
83,84,0.17436007927021677,0.1699359941482544,98.10366624525916,98.73737373737373
84,85,0.1726897470653057,0.16833010971546172,98.48293299620732,97.97979797979798
85,86,0.17151039249954686,0.1688828700780869,98.43236409608092,98.98989898989899
86,87,0.17222544070213067,0.16466232895851132,98.58407079646018,98.48484848484848
87,88,0.16937509022893443,0.1677396512031555,98.43236409608092,98.98989898989899
88,89,0.16942854490010967,0.16674778759479522,98.65992414664981,98.73737373737373
89,90,0.16735404669757806,0.16308025896549225,98.71049304677624,98.73737373737373
90,91,0.1670615439333261,0.16283492624759674,98.81163084702908,98.98989898989899
91,92,0.16501157099921857,0.1659008675813675,98.78634639696587,98.48484848484848
92,93,0.16336648232273526,0.1720018708705902,98.88748419721871,98.98989898989899
93,94,0.16623233072459687,0.16438646137714388,98.81163084702908,99.24242424242425
94,95,0.16466382926990905,0.15620126128196712,98.71049304677624,98.98989898989899
95,96,0.16392397976690717,0.15979772329330444,98.91276864728192,99.4949494949495
96,97,0.1632885889060076,0.16376550137996673,99.01390644753477,99.24242424242425
97,98,0.16227030396581651,0.17179391145706177,99.0897597977244,97.97979797979798
98,99,0.16055222967218977,0.15566326558589938,99.16561314791403,99.24242424242425
99,100,0.15900595125652123,0.15700115859508518,99.19089759797724,99.24242424242425
100,101,0.16033217163696406,0.15787406027317047,99.19089759797724,99.24242424242425
101,102,0.16035824070774737,0.16525277018547058,99.14032869785082,99.24242424242425
102,103,0.15764689971242227,0.15696066319942478,99.26675094816689,99.4949494949495
103,104,0.15777463288677304,0.15924270808696744,99.16561314791403,99.4949494949495
104,105,0.1587212157525844,0.15433135867118836,99.14032869785082,99.4949494949495
105,106,0.15636479455016322,0.15183492869138718,99.3173198482933,99.4949494949495
106,107,0.15551954051179284,0.15368848323822024,99.36788874841972,99.4949494949495
107,108,0.15715242426602116,0.14865361779928207,99.29203539823008,99.4949494949495
108,109,0.1549816832487141,0.1541589319705963,99.44374209860936,99.4949494949495
109,110,0.15407313788009255,0.14898487865924837,99.44374209860936,99.4949494949495
110,111,0.15425592961330575,0.15015575945377352,99.36788874841972,99.4949494949495
111,112,0.15196737833321086,0.14773294925689698,99.44374209860936,99.4949494949495
112,113,0.1510625151737082,0.1532396078109741,99.39317319848293,99.24242424242425
113,114,0.15038584223798207,0.1468348079919815,99.49431099873578,99.4949494949495
114,115,0.15009440460632892,0.15365234553813933,99.5448798988622,99.74747474747475
115,116,0.14953313449457767,0.1493602243065834,99.519595448799,99.74747474747475
116,117,0.14779313470447247,0.14424883753061293,99.57016434892542,99.4949494949495
117,118,0.15027621145089787,0.1474612718820572,99.41845764854614,99.74747474747475
118,119,0.14967916560389335,0.15185346364974978,99.49431099873578,99.4949494949495
119,120,0.14788582872959868,0.14809145092964174,99.57016434892542,99.74747474747475
120,121,0.14645245253679248,0.14590087860822679,99.5448798988622,99.4949494949495
121,122,0.14648302740627722,0.1439724326133728,99.5448798988622,99.74747474747475
122,123,0.14654812336929393,0.13956661105155946,99.57016434892542,99.4949494949495
123,124,0.14593539017462925,0.1414312410354614,99.46902654867257,99.4949494949495
124,125,0.14562893658876427,0.14703494906425474,99.59544879898861,99.74747474747475
125,126,0.1453090575373462,0.1411211368441582,99.46902654867257,99.74747474747475
126,127,0.1442716550682822,0.13917537093162535,99.62073324905182,99.74747474747475
127,128,0.1424714047161322,0.14417236357927324,99.59544879898861,99.4949494949495
128,129,0.1441435338929296,0.14421599984169012,99.62073324905182,99.4949494949495
129,130,0.14395496838035132,0.14325142025947574,99.57016434892542,99.74747474747475
130,131,0.14233778215824594,0.14406015872955322,99.69658659924147,99.74747474747475
131,132,0.14134932471619496,0.13873493969440465,99.62073324905182,99.4949494949495
132,133,0.14053949413280326,0.14083168983459476,99.62073324905182,99.74747474747475
133,134,0.14108782096375377,0.14146355479955675,99.62073324905182,99.74747474747475
134,135,0.14178919401620674,0.13402161210775376,99.64601769911503,99.74747474747475
135,136,0.13955764926128825,0.1449979490041733,99.62073324905182,99.74747474747475
136,137,0.14040142021352256,0.13749425768852236,99.67130214917826,99.74747474747475
137,138,0.14019325934350493,0.13858823835849762,99.69658659924147,99.74747474747475
138,139,0.1383096428828374,0.13741418033838274,99.69658659924147,99.74747474747475
139,140,0.1395545720212882,0.1406543529033661,99.67130214917826,99.4949494949495
140,141,0.1401702746929181,0.13922685533761978,99.69658659924147,99.74747474747475
141,142,0.13820242818685322,0.1384736973047257,99.69658659924147,99.74747474747475
142,143,0.13740167559515087,0.1422892796993256,99.72187104930468,99.4949494949495
143,144,0.13794080762853556,0.13536702126264571,99.69658659924147,99.74747474747475
144,145,0.13593249876172311,0.13499385535717007,99.74715549936789,99.74747474747475
145,146,0.13575758580719263,0.1344015747308731,99.69658659924147,99.74747474747475
146,147,0.1349400024440499,0.1379585498571396,99.69658659924147,99.74747474747475
147,148,0.13843585938335426,0.13296205997467042,99.69658659924147,99.74747474747475
148,149,0.13455730968064833,0.13106692373752596,99.69658659924147,99.74747474747475
149,150,0.13553062961587029,0.13805861920118329,99.69658659924147,99.74747474747475
150,151,0.13604135643089962,0.13389428675174714,99.64601769911503,99.74747474747475
151,152,0.13442648661833623,0.1312513479590416,99.74715549936789,99.74747474747475
152,153,0.133645154295429,0.13012914329767228,99.69658659924147,99.74747474747475
153,154,0.13505503874752786,0.13411330521106724,99.69658659924147,99.74747474747475
154,155,0.13529185094540142,0.1351253467798233,99.69658659924147,99.74747474747475
155,156,0.13338899924870462,0.13253199011087421,99.69658659924147,99.74747474747475
156,157,0.13142632344557395,0.1333067464828491,99.69658659924147,99.74747474747475
157,158,0.13217620031848074,0.1342420697212219,99.69658659924147,99.74747474747475
158,159,0.13262982321001837,0.12886433482170104,99.72187104930468,99.74747474747475
159,160,0.13080706294145322,0.1295499873161316,99.72187104930468,99.74747474747475
160,161,0.13197060346963904,0.13298807412385938,99.69658659924147,99.74747474747475
161,162,0.13242399602407423,0.13086712837219236,99.69658659924147,99.74747474747475
162,163,0.1310115862457502,0.1311863186955452,99.72187104930468,99.74747474747475
163,164,0.13189265384308752,0.1301169031858444,99.72187104930468,99.74747474747475
164,165,0.13154913442990468,0.13188139259815218,99.69658659924147,99.74747474747475
165,166,0.13375889095327548,0.13059357434511187,99.69658659924147,99.74747474747475
166,167,0.13092154069172762,0.12852692395448684,99.69658659924147,99.74747474747475
167,168,0.12970408833315297,0.1272664019465447,99.72187104930468,99.74747474747475
168,169,0.1309380631953959,0.12756641954183576,99.74715549936789,99.74747474747475
169,170,0.1303897831108301,0.12857370108366015,99.7724399494311,99.74747474747475
170,171,0.12866404977056287,0.1318321943283081,99.74715549936789,99.74747474747475
171,172,0.1298876503602631,0.12955985039472578,99.72187104930468,99.74747474747475
172,173,0.12901179684746655,0.12701191037893297,99.69658659924147,99.74747474747475
173,174,0.12776796516752048,0.12384273648262023,99.74715549936789,99.74747474747475
174,175,0.12781833202367832,0.12581027835607528,99.72187104930468,99.74747474747475
175,176,0.12890333802469317,0.12713090389966966,99.69658659924147,99.74747474747475
176,177,0.1278887146242683,0.1260418117046356,99.7724399494311,99.74747474747475
177,178,0.12898450642223325,0.12375444978475571,99.72187104930468,99.74747474747475
178,179,0.12854546500790506,0.12839519590139392,99.7724399494311,99.74747474747475
179,180,0.12710319222101296,0.12625081777572633,99.69658659924147,99.74747474747475
180,181,0.12635823846944885,0.12557495892047882,99.74715549936789,99.74747474747475
181,182,0.1254967619034071,0.12745554417371752,99.72187104930468,99.74747474747475
182,183,0.12595341652030906,0.12479013919830327,99.7724399494311,99.74747474747475
183,184,0.12608565417148412,0.12868619918823243,99.7724399494311,99.74747474747475
184,185,0.1262699547073534,0.12684475421905522,99.7724399494311,99.74747474747475
185,186,0.12680502169795585,0.1236572217941284,99.7724399494311,99.74747474747475
186,187,0.12667910108763356,0.12356208235025407,99.79772439949431,99.74747474747475
187,188,0.1260223730857814,0.1260362535715103,99.79772439949431,99.74747474747475
188,189,0.12589747545820087,0.1214662754535675,99.74715549936789,99.74747474747475
189,190,0.12407395204589253,0.12423697799444196,99.7724399494311,99.74747474747475
190,191,0.1236619622476639,0.12691237986087803,99.74715549936789,99.74747474747475
191,192,0.12468204220696805,0.12457090944051744,99.7724399494311,99.74747474747475
192,193,0.12602786728811843,0.12772960722446441,99.7724399494311,99.74747474747475
193,194,0.12459423212755111,0.12571915686130522,99.79772439949431,99.74747474747475
194,195,0.12493740178404324,0.12352482080459597,99.79772439949431,99.74747474747475
195,196,0.12273593439209843,0.12331873416900635,99.7724399494311,99.74747474747475
196,197,0.12346575919899244,0.12311439692974092,99.79772439949431,99.74747474747475
197,198,0.12293568211457416,0.12243816375732422,99.79772439949431,99.74747474747475
198,199,0.12352748431505699,0.12145611345767976,99.79772439949431,99.74747474747475
199,200,0.12291956873190017,0.12118565678596495,99.7724399494311,99.74747474747475
200,201,0.12375881354654997,0.12454778462648392,99.79772439949431,99.74747474747475
201,202,0.12251264887351178,0.12623813509941098,99.7724399494311,99.74747474747475
202,203,0.12230871284320471,0.12160848170518876,99.79772439949431,99.74747474747475
203,204,0.12280130167041096,0.12123425513505937,99.79772439949431,99.74747474747475
204,205,0.12277316524376787,0.1201288887858391,99.79772439949431,99.74747474747475
205,206,0.12264188631407674,0.12179877519607545,99.7724399494311,99.74747474747475
206,207,0.12226479416412694,0.12255013227462767,99.7724399494311,99.74747474747475
207,208,0.12118695420964108,0.12340071886777879,99.82300884955752,99.74747474747475
208,209,0.12217514898868337,0.12223650485277175,99.79772439949431,99.74747474747475
209,210,0.12017174702017536,0.11788510024547579,99.79772439949431,99.74747474747475
210,211,0.12090380069228913,0.12058183401823044,99.79772439949431,99.74747474747475
211,212,0.12103321213996217,0.12222784042358398,99.82300884955752,99.74747474747475
212,213,0.12156625509622596,0.12207459479570389,99.79772439949431,99.74747474747475
213,214,0.1215385342797925,0.12082513928413391,99.82300884955752,99.74747474747475
214,215,0.12097260599294979,0.11978869438171387,99.82300884955752,99.74747474747475
215,216,0.12083982477986042,0.12124310851097107,99.79772439949431,99.74747474747475
216,217,0.1208328181096623,0.1208955305814743,99.82300884955752,99.74747474747475
217,218,0.1195131032277019,0.1195349010825157,99.82300884955752,99.74747474747475
218,219,0.11982207279652354,0.12053562343120575,99.79772439949431,99.74747474747475
219,220,0.11948782475965641,0.12033260434865951,99.82300884955752,99.74747474747475
220,221,0.12683023148847206,0.11671380966901779,99.74715549936789,99.74747474747475
221,222,0.11919972946446748,0.12059842944145203,99.79772439949431,99.74747474747475
222,223,0.11807859773116725,0.11884472131729128,99.82300884955752,99.74747474747475
223,224,0.11937021866681115,0.12036501854658127,99.82300884955752,99.74747474747475
224,225,0.11831134194207764,0.11759842693805694,99.79772439949431,99.74747474747475
225,226,0.11925776450023536,0.11707056283950805,99.79772439949431,99.74747474747475
226,227,0.11811222274216912,0.12024578690528868,99.79772439949431,99.74747474747475
227,228,0.11897187106191148,0.11754932701587677,99.82300884955752,99.74747474747475
228,229,0.11829037696964315,0.11909667670726774,99.79772439949431,99.74747474747475
229,230,0.11913703964842907,0.11782316356897353,99.79772439949431,99.74747474747475
230,231,0.1181169342129462,0.12017624378204345,99.79772439949431,99.74747474747475
231,232,0.11844762856320987,0.11424209564924241,99.79772439949431,99.74747474747475
232,233,0.11827574496067342,0.11729887813329695,99.82300884955752,99.74747474747475
233,234,0.11826614140262523,0.11554974198341371,99.82300884955752,99.74747474747475
234,235,0.11775641870354459,0.11629539728164673,99.79772439949431,99.74747474747475
235,236,0.11694512155748184,0.1157326915860176,99.79772439949431,99.74747474747475
236,237,0.1173534291465917,0.1152950608730316,99.82300884955752,99.74747474747475
237,238,0.11731419598142938,0.11861871659755704,99.82300884955752,99.74747474747475
238,239,0.11673621220454089,0.1153914612531662,99.79772439949431,99.74747474747475
239,240,0.11746834170433784,0.1156358903646469,99.79772439949431,99.74747474747475
240,241,0.11680750705061417,0.11798851430416107,99.82300884955752,99.74747474747475
241,242,0.11596207347728556,0.11337539166212082,99.79772439949431,99.74747474747475
242,243,0.11588665067909228,0.11467616200447082,99.82300884955752,99.74747474747475
243,244,0.11623912448844599,0.11679231077432635,99.82300884955752,99.74747474747475
244,245,0.11620811769558533,0.1133731484413147,99.82300884955752,99.74747474747475
245,246,0.11580817209136099,0.11318692922592162,99.82300884955752,99.74747474747475
246,247,0.11602535092782595,0.1169912302494049,99.79772439949431,99.74747474747475
247,248,0.11560400401151956,0.11736042112112043,99.79772439949431,99.74747474747475
248,249,0.11722270777869613,0.11387845128774642,99.79772439949431,99.74747474747475
249,250,0.11502889504716286,0.11350746154785157,99.82300884955752,99.74747474747475
250,251,0.11583844443122226,0.11643075764179227,99.82300884955752,99.74747474747475
251,252,0.11532807380201354,0.11401407778263092,99.79772439949431,99.74747474747475
252,253,0.11598691323231311,0.11427636861801146,99.79772439949431,99.74747474747475
253,254,0.11517829556138291,0.11772347569465635,99.82300884955752,99.74747474747475
254,255,0.11524873926875087,0.11634974688291551,99.79772439949431,99.74747474747475
255,256,0.11500680620872206,0.11468946784734727,99.87357774968395,99.74747474747475
256,257,0.11491279084716112,0.11759058386087418,99.84829329962074,99.74747474747475
257,258,0.11445379293253347,0.11350461214780809,99.79772439949431,99.74747474747475
258,259,0.11404879986038124,0.11457491546869279,99.79772439949431,99.74747474747475
259,260,0.11483484482572924,0.11334457278251649,99.79772439949431,99.74747474747475
260,261,0.11347940792479827,0.11326165676116944,99.79772439949431,99.74747474747475
261,262,0.11431790206341014,0.11538159161806107,99.84829329962074,99.74747474747475
262,263,0.11313117307520681,0.11203019231557848,99.82300884955752,99.74747474747475
263,264,0.11380014361272894,0.11408671379089355,99.82300884955752,99.74747474747475
264,265,0.11431129454004187,0.11480062067508698,99.82300884955752,99.74747474747475
265,266,0.11409160152318018,0.1187198621034622,99.79772439949431,99.74747474747475
266,267,0.11395204043196097,0.11425909191370011,99.82300884955752,99.74747474747475
267,268,0.11298319018415874,0.11154016703367235,99.82300884955752,99.74747474747475
268,269,0.11394166183327475,0.1131818524003029,99.84829329962074,99.74747474747475
269,270,0.11349608980479738,0.1112206619977951,99.82300884955752,99.74747474747475
270,271,0.11280932592888991,0.11577376872301104,99.82300884955752,99.74747474747475
271,272,0.114048354658148,0.11529057860374449,99.84829329962074,99.74747474747475
272,273,0.11326731422976136,0.11252654731273654,99.79772439949431,99.74747474747475
273,274,0.1130446683495276,0.11416614532470702,99.84829329962074,99.74747474747475
274,275,0.11266895584882265,0.11120389848947526,99.82300884955752,99.74747474747475
275,276,0.11199980917116333,0.11120296448469161,99.84829329962074,99.74747474747475
276,277,0.11164867346205055,0.11160828500986099,99.84829329962074,99.74747474747475
277,278,0.11236327511048128,0.11264176428318022,99.84829329962074,99.74747474747475
278,279,0.11301604640339646,0.1120895633101463,99.84829329962074,99.74747474747475
279,280,0.11319528997785624,0.11239481329917908,99.84829329962074,99.74747474747475
280,281,0.11145520381509294,0.1110724252462387,99.84829329962074,99.74747474747475
281,282,0.11044708708481445,0.11205672532320023,99.87357774968395,99.74747474747475
282,283,0.11140182749518461,0.10998419493436812,99.84829329962074,99.74747474747475
283,284,0.11240141676558599,0.10990797460079192,99.84829329962074,99.74747474747475
284,285,0.11072123696606954,0.11141417026519775,99.82300884955752,99.74747474747475
285,286,0.11081476091978043,0.11060505419969559,99.84829329962074,99.74747474747475
286,287,0.11143194018833101,0.11033837646245956,99.87357774968395,99.74747474747475
287,288,0.11044516276207662,0.10981848776340482,99.84829329962074,99.74747474747475
288,289,0.11154151674840722,0.11134689897298812,99.84829329962074,99.74747474747475
289,290,0.11107123132434579,0.10973246812820435,99.84829329962074,99.74747474747475
290,291,0.11146166355859849,0.11190052181482316,99.87357774968395,99.74747474747475
291,292,0.11013502855935406,0.10816432386636733,99.84829329962074,99.74747474747475
292,293,0.10931336909772892,0.10905623883008958,99.84829329962074,99.74747474747475
293,294,0.10985478987136194,0.109595165848732,99.84829329962074,99.74747474747475
294,295,0.11041464266036789,0.10798040419816969,99.84829329962074,99.74747474747475
295,296,0.10924213653009739,0.10927358657121658,99.87357774968395,99.74747474747475
296,297,0.110450376155636,0.10907648772001265,99.87357774968395,99.74747474747475
297,298,0.10988323072031617,0.11105957448482513,99.82300884955752,99.74747474747475
298,299,0.10937389449006127,0.10587295681238172,99.87357774968395,99.74747474747475
299,300,0.1077285752661766,0.10702990770339965,99.84829329962074,99.74747474747475
